,filename,width,height,class,xmin,ymin,xmax,ymax
2440,armas (2871).jpg,156,235,pistol,72,106,95,155
2441,armas (2522).jpg,160,120,pistol,5,1,155,118
2442,armas (2172).jpg,160,120,pistol,2,1,157,113
2443,armas (2467).jpg,160,120,pistol,1,1,157,119
2444,armas (2037).jpg,1300,1066,pistol,570,110,1157,979
2445,armas (419).jpg,450,250,pistol,146,137,210,200
2446,armas (2934).jpg,450,447,pistol,170,312,277,419
2447,armas (1135).jpg,670,409,pistol,229,246,651,397
2448,armas (337).jpg,450,357,pistol,5,17,443,318
2449,armas (1565).jpg,375,500,pistol,1,286,328,403
2450,armas (1565).jpg,375,500,pistol,243,184,367,240
2451,armas (767).jpg,300,176,pistol,3,4,286,150
2452,armas (1836).jpg,450,291,pistol,47,15,400,275
2453,armas (2349).jpg,160,120,pistol,13,10,149,113
2454,armas (1973).jpg,450,221,pistol,5,6,443,213
2455,armas (272).jpg,2048,1160,pistol,509,578,843,914
2456,armas (622).jpg,661,496,pistol,108,31,549,463
2457,armas (2125).jpg,634,482,pistol,49,389,187,465
2458,armas (858).jpg,259,194,pistol,159,71,259,176
2459,armas (2826).jpg,630,355,pistol,74,48,583,328
2460,armas (1709).jpg,500,332,pistol,265,94,274,115
2461,armas (1359).jpg,422,500,pistol,112,282,389,481
2462,armas (1359).jpg,422,500,pistol,27,21,343,215
2463,armas (2430).jpg,160,120,pistol,2,1,155,118
2464,armas (1820).jpg,1024,1024,pistol,1,219,894,968
2465,armas (1089).jpg,800,602,pistol,241,94,713,469
2466,armas (1573).jpg,500,262,pistol,29,57,315,262
2467,armas (1573).jpg,500,262,pistol,241,120,412,261
2468,armas (321).jpg,1920,1080,pistol,474,617,779,1002
2469,armas (1123).jpg,800,430,pistol,258,163,560,365
2470,armas (1436).jpg,375,500,pistol,106,9,270,118
2471,armas (634).jpg,1240,800,pistol,67,31,725,665
2472,armas (1066).jpg,639,439,pistol,126,172,347,407
2473,armas (264).jpg,306,423,pistol,249,166,306,305
2474,armas (1965).jpg,256,197,pistol,72,61,102,112
2475,armas (2830).jpg,400,300,pistol,83,104,135,168
2476,armas (2563).jpg,160,120,pistol,7,1,155,118
2477,armas (2099).jpg,2000,1333,pistol,313,127,1801,1332
2478,armas (2133).jpg,1500,1021,pistol,375,380,525,473
2479,armas (2426).jpg,160,120,pistol,4,3,156,116
2480,armas (2076).jpg,500,337,pistol,41,22,445,296
2481,armas (458).jpg,1023,682,pistol,21,50,982,550
2482,armas (2975).jpg,1000,562,pistol,278,263,801,532
2483,armas (1174).jpg,1280,720,pistol,136,253,553,436
2484,armas (376).jpg,630,703,pistol,30,364,154,514
2485,armas (376).jpg,630,703,pistol,499,419,592,638
2486,armas (376).jpg,630,703,pistol,454,233,528,350
2487,armas (376).jpg,630,703,pistol,275,131,404,302
2488,armas (376).jpg,630,703,pistol,216,171,287,324
2489,armas (1524).jpg,500,333,pistol,38,58,471,305
2490,armas (726).jpg,420,150,pistol,32,12,197,140
2491,armas (726).jpg,420,150,pistol,218,17,416,143
2492,armas (1877).jpg,800,492,pistol,503,221,713,356
2493,armas (2758).jpg,160,120,pistol,2,3,159,117
2494,armas (2308).jpg,160,120,pistol,7,1,154,119
2495,armas (1898).jpg,1500,1125,pistol,859,260,1366,665
2496,armas (233).jpg,1600,974,pistol,442,688,585,799
2497,armas (1031).jpg,183,275,pistol,143,74,179,99
2498,armas (663).jpg,415,375,pistol,85,124,174,180
2499,armas (399).jpg,682,1023,pistol,155,358,326,543
2500,armas (1461).jpg,500,375,pistol,125,15,435,370
2501,armas (2164).jpg,252,182,pistol,26,17,232,154
2502,armas (819).jpg,300,173,pistol,2,1,296,158
2503,armas (2534).jpg,160,120,pistol,1,5,158,114
2504,armas (1748).jpg,500,323,pistol,7,29,476,296
2505,armas (2867).jpg,450,470,pistol,312,140,444,251
2506,armas (2922).jpg,640,360,pistol,140,261,177,312
2507,armas (2922).jpg,640,360,pistol,206,261,248,325
2508,armas (2888).jpg,450,450,pistol,17,127,246,277
2509,armas (2021).jpg,1920,1200,pistol,136,375,555,698
2510,armas (2471).jpg,160,120,pistol,11,3,150,109
2511,armas (56).jpg,2314,1467,pistol,1689,914,1972,1011
2512,armas (56).jpg,2314,1467,pistol,1720,1011,2024,1121
2513,armas (56).jpg,2314,1467,pistol,1803,1114,2172,1252
2514,armas (56).jpg,2314,1467,pistol,2024,924,2238,1007
2515,armas (56).jpg,2314,1467,pistol,2089,1004,2310,1093
2516,armas (1949).jpg,1500,1100,pistol,662,113,824,210
2517,armas (2666).jpg,160,120,pistol,4,3,157,117
2518,armas (2236).jpg,160,120,pistol,1,12,155,106
2519,armas (248).jpg,590,350,pistol,40,199,161,305
2520,armas (618).jpg,640,444,pistol,465,143,577,315
2521,armas (2723).jpg,160,120,pistol,1,1,156,118
2522,armas (2373).jpg,160,120,pistol,4,5,158,116
2523,armas (2689).jpg,160,120,pistol,1,1,154,115
2524,armas (1676).jpg,500,326,pistol,204,1,497,324
2525,armas (2959).jpg,535,411,pistol,21,20,517,394
2526,armas (474).jpg,682,1023,pistol,239,384,352,579
2527,armas (1226).jpg,450,300,pistol,249,87,296,120
2528,armas (1226).jpg,450,300,pistol,297,93,334,114
2529,armas (927).jpg,275,183,pistol,56,117,153,154
2530,armas (531).jpg,319,158,pistol,46,21,248,156
2531,armas (1733).jpg,400,600,pistol,89,84,304,198
2532,armas (1733).jpg,400,600,pistol,15,319,374,590
2533,armas (1699).jpg,333,500,pistol,134,328,197,431
2534,armas (161).jpg,300,450,pistol,144,178,221,274
2535,armas (1363).jpg,333,500,pistol,5,301,259,427
2536,armas (2261).jpg,160,120,pistol,4,3,157,114
2537,armas (2631).jpg,160,120,pistol,5,1,158,115
2538,armas (2324).jpg,160,120,pistol,2,3,153,114
2539,armas (2774).jpg,160,120,pistol,2,3,157,118
2540,armas (1508).jpg,500,268,pistol,184,47,350,177
2541,armas (1158).jpg,2000,1000,pistol,775,3,1256,887
2542,armas (970).jpg,267,189,pistol,69,25,136,176
2543,armas (589).jpg,333,500,pistol,75,349,175,456
2544,armas (1271).jpg,500,333,pistol,311,139,337,166
2545,armas (423).jpg,1024,1024,pistol,90,144,263,290
2546,armas (1621).jpg,575,431,pistol,20,23,536,414
2547,armas (1334).jpg,1001,464,pistol,1,5,1001,463
2548,armas (136).jpg,450,300,pistol,47,30,348,196
2549,armas (1764).jpg,500,391,pistol,63,78,457,297
2550,armas (2518).jpg,160,120,pistol,2,7,158,112
2551,armas (2148).jpg,1024,781,pistol,461,78,567,150
2552,armas (17).jpg,1300,870,pistol,858,356,1125,635
2553,armas (2627).jpg,160,120,pistol,1,1,155,115
2554,armas (1908).jpg,843,1390,pistol,380,905,554,1048
2555,armas (209).jpg,728,546,pistol,344,286,668,501
2556,armas (659).jpg,465,356,pistol,24,61,196,176
2557,armas (2762).jpg,160,120,pistol,3,2,158,116
2558,armas (2298).jpg,160,120,pistol,4,5,152,113
2559,armas (2918).jpg,876,1300,pistol,116,568,309,698
2560,armas (1637).jpg,500,262,pistol,9,18,484,230
2561,armas (435).jpg,682,1023,pistol,391,610,647,823
2562,armas (1267).jpg,333,500,pistol,133,241,172,333
2563,armas (989).jpg,254,198,pistol,47,39,236,137
2564,armas (570).jpg,400,240,pistol,1,137,28,173
2565,armas (570).jpg,400,240,pistol,60,156,120,190
2566,armas (570).jpg,400,240,pistol,98,153,158,198
2567,armas (570).jpg,400,240,pistol,140,161,198,211
2568,armas (570).jpg,400,240,pistol,186,170,254,212
2569,armas (570).jpg,400,240,pistol,242,174,320,220
2570,armas (570).jpg,400,240,pistol,141,92,204,132
2571,armas (1288).jpg,500,375,pistol,125,131,146,150
2572,armas (120).jpg,450,300,pistol,77,163,112,285
2573,armas (1322).jpg,1000,555,pistol,41,52,990,526
2574,armas (2670).jpg,160,120,pistol,2,1,157,116
2575,armas (40).jpg,168,105,pistol,132,26,145,55
2576,armas (2365).jpg,160,120,pistol,2,3,155,88
2577,armas (1549).jpg,500,333,pistol,306,123,360,151
2578,armas (1119).jpg,866,1390,pistol,79,507,258,635
2579,armas (931).jpg,193,262,pistol,30,129,75,187
2580,armas (462).jpg,683,1023,pistol,258,392,396,458
2581,armas (1660).jpg,334,500,pistol,136,225,184,256
2582,armas (198).jpg,550,413,pistol,22,194,87,269
2583,armas (1375).jpg,500,375,pistol,93,1,500,371
2584,armas (1725).jpg,500,375,pistol,51,38,467,353
2585,armas (527).jpg,259,194,pistol,17,5,230,118
2586,armas (2559).jpg,160,120,pistol,1,3,157,117
2587,armas (874).jpg,300,168,pistol,164,111,197,159
2588,armas (2109).jpg,160,120,pistol,28,29,130,91
2589,armas (2484).jpg,160,120,pistol,2,1,158,115
2590,armas (1).jpg,240,145,pistol,3,1,128,100
2591,armas (1).jpg,240,145,pistol,123,47,238,145
2592,armas (803).jpg,300,183,pistol,7,8,192,95
2593,armas (550).jpg,286,176,pistol,148,11,282,128
2594,armas (1752).jpg,600,450,pistol,162,59,520,312
2595,armas (100).jpg,450,300,pistol,184,148,283,229
2596,armas (1617).jpg,500,333,pistol,235,146,258,166
2597,armas (415).jpg,682,1023,pistol,388,271,534,587
2598,armas (2892).jpg,450,301,pistol,17,94,67,113
2599,armas (2892).jpg,450,301,pistol,382,75,439,99
2600,armas (946).jpg,262,192,pistol,52,59,101,103
2601,armas (2191).jpg,160,120,pistol,3,1,157,117
2602,armas (696).jpg,1024,682,pistol,630,230,923,505
2603,armas (2742).jpg,160,120,pistol,4,4,156,115
2604,armas (2312).jpg,160,120,pistol,7,1,156,119
2605,armas (37).jpg,301,450,pistol,180,110,293,234
2606,armas (2607).jpg,160,120,pistol,3,2,154,116
2607,armas (1882).jpg,2212,3318,pistol,777,985,903,1374
2608,armas (2257).jpg,160,120,pistol,1,1,157,113
2609,armas (229).jpg,1800,1426,pistol,1001,549,1453,1147
2610,armas (1181).jpg,600,338,pistol,1,149,126,235
2611,armas (679).jpg,259,194,pistol,16,75,177,185
2612,armas (679).jpg,259,194,pistol,75,12,228,122
2613,armas (383).jpg,1200,647,pistol,25,16,1065,589
2614,armas (1355).jpg,500,375,pistol,278,97,317,111
2615,armas (157).jpg,450,300,pistol,107,91,179,274
2616,armas (2980).jpg,412,443,pistol,8,17,348,405
2617,armas (1705).jpg,758,407,pistol,4,49,751,318
2618,armas (507).jpg,265,190,pistol,145,37,225,111
2619,armas (2579).jpg,160,120,pistol,7,1,153,112
2620,armas (854).jpg,313,161,pistol,47,43,152,119
2621,armas (854).jpg,313,161,pistol,161,45,263,114
2622,armas (2083).jpg,640,444,pistol,34,68,150,164
2623,armas (911).jpg,201,135,pistol,14,16,178,118
2624,armas (2596).jpg,160,120,pistol,2,6,155,116
2625,armas (1210).jpg,500,353,pistol,12,6,496,303
2626,armas (442).jpg,682,1023,pistol,337,640,503,820
2627,armas (1640).jpg,500,235,pistol,14,15,477,212
2628,armas (1990).jpg,640,472,pistol,86,36,556,259
2629,armas (2715).jpg,160,120,pistol,2,1,156,117
2630,armas (1093).jpg,800,560,pistol,35,10,780,536
2631,armas (291).jpg,1200,300,pistol,99,218,262,300
2632,armas (291).jpg,1200,300,pistol,390,65,634,181
2633,armas (1569).jpg,500,334,pistol,12,50,407,331
2634,armas (1139).jpg,600,417,pistol,87,58,548,314
2635,armas (1586).jpg,500,375,pistol,1,72,500,303
2636,armas (2200).jpg,160,120,pistol,2,3,158,116
2637,armas (2650).jpg,160,120,pistol,11,11,148,117
2638,armas (60).jpg,600,338,pistol,185,100,598,301
2639,armas (2095).jpg,2000,1333,pistol,1241,315,1917,1054
2640,armas (511).jpg,263,192,pistol,49,27,118,148
2641,armas (1713).jpg,342,500,pistol,194,175,294,259
2642,armas (2996).jpg,2900,1050,pistol,100,119,2811,975
2643,armas (141).jpg,450,298,pistol,182,130,263,191
2644,armas (1343).jpg,1024,724,pistol,169,51,851,645
2645,armas (1656).jpg,200,151,pistol,6,5,200,148
2646,armas (2979).jpg,2000,1300,pistol,73,7,1957,1161
2647,armas (454).jpg,1023,683,pistol,124,151,221,316
2648,armas (454).jpg,1023,683,pistol,748,154,859,308
2649,armas (1206).jpg,590,416,pistol,190,16,560,259
2650,armas (1206).jpg,590,416,pistol,12,191,380,393
2651,armas (907).jpg,182,277,pistol,1,2,137,193
2652,armas (287).jpg,450,472,pistol,119,106,410,348
2653,armas (1085).jpg,114,170,pistol,70,127,83,156
2654,armas (2703).jpg,160,120,pistol,1,3,155,118
2655,armas (2353).jpg,160,120,pistol,2,3,157,116
2656,armas (99).jpg,1500,1564,pistol,930,393,1403,909
2657,armas (76).jpg,640,409,pistol,148,6,573,238
2658,armas (2646).jpg,160,120,pistol,7,13,152,94
2659,armas (2216).jpg,160,120,pistol,2,2,159,111
2660,armas (268).jpg,640,360,pistol,237,178,251,208
2661,armas (1590).jpg,500,375,pistol,44,199,290,362
2662,armas (1590).jpg,500,375,pistol,131,109,361,271
2663,armas (1590).jpg,500,375,pistol,203,17,427,177
2664,armas (792).jpg,300,243,pistol,84,50,210,118
2665,armas (638).jpg,800,595,pistol,15,5,792,594
2666,armas (1314).jpg,955,1000,pistol,36,63,926,978
2667,armas (116).jpg,1300,1033,pistol,923,526,1207,738
2668,armas (546).jpg,272,185,pistol,98,38,249,141
2669,armas (815).jpg,300,206,pistol,3,21,294,178
2670,armas (2168).jpg,160,120,pistol,3,2,154,116
2671,armas (2492).jpg,160,120,pistol,2,1,157,118
2672,armas (2187).jpg,160,120,pistol,2,1,159,108
2673,armas (2884).jpg,866,1300,pistol,138,141,504,795
2674,armas (1251).jpg,500,375,pistol,16,22,495,359
2675,armas (403).jpg,682,1023,pistol,32,133,355,474
2676,armas (1601).jpg,500,499,pistol,3,17,488,219
2677,armas (2754).jpg,160,120,pistol,9,37,149,103
2678,armas (1482).jpg,500,377,pistol,8,58,484,325
2679,armas (1178).jpg,575,302,pistol,162,60,225,146
2680,armas (680).jpg,580,332,pistol,83,43,159,105
2681,armas (680).jpg,580,332,pistol,15,157,128,210
2682,armas (395).jpg,1023,681,pistol,98,1,788,280
2683,armas (1197).jpg,500,375,pistol,13,136,359,364
2684,armas (1197).jpg,500,375,pistol,78,7,492,218
2685,armas (3000).jpg,355,255,pistol,161,82,187,120
2686,armas (3000).jpg,355,255,pistol,24,101,48,129
2687,armas (3000).jpg,355,255,pistol,71,98,84,124
2688,armas (3000).jpg,355,255,pistol,306,22,349,67
2689,armas (2611).jpg,160,120,pistol,1,2,152,113
2690,armas (21).jpg,450,299,pistol,160,110,190,175
2691,armas (2056).jpg,640,448,pistol,259,175,512,354
2692,armas (881).jpg,262,192,pistol,116,17,148,41
2693,armas (478).jpg,470,1024,pistol,2,124,158,333
2694,armas (1380).jpg,500,314,pistol,382,1,499,183
2695,armas (497).jpg,218,232,pistol,17,28,189,179
2696,armas (1695).jpg,500,375,pistol,79,148,380,281
2697,armas (2810).jpg,728,546,pistol,223,202,318,274
2698,armas (2543).jpg,160,120,pistol,7,2,155,115
2699,armas (2113).jpg,160,120,pistol,4,4,158,114
2700,armas (1416).jpg,500,333,pistol,334,146,384,227
2701,armas (614).jpg,915,594,pistol,433,320,643,524
2702,armas (614).jpg,915,594,pistol,683,206,859,352
2703,armas (244).jpg,346,540,pistol,133,130,162,200
2704,armas (2685).jpg,160,120,pistol,2,2,157,116
2705,armas (1800).jpg,300,202,pistol,199,73,281,104
2706,armas (1553).jpg,500,334,pistol,96,53,159,136
2707,armas (301).jpg,750,750,pistol,67,135,683,611
2708,armas (2902).jpg,168,112,pistol,23,5,52,70
2709,armas (585).jpg,728,946,pistol,107,494,620,876
2710,armas (585).jpg,728,946,pistol,61,13,522,421
2711,armas (1787).jpg,2560,1600,pistol,698,142,2551,1015
2712,armas (1787).jpg,2560,1600,pistol,63,255,1766,1535
2713,armas (2001).jpg,1060,455,pistol,327,215,742,455
2714,armas (2451).jpg,160,120,pistol,1,3,157,116
2715,armas (2144).jpg,1024,718,pistol,400,243,788,403
2716,armas (993).jpg,257,196,pistol,7,4,257,194
2717,armas (839).jpg,188,268,pistol,91,122,144,258
2718,armas (2514).jpg,160,120,pistol,4,1,158,115
2719,armas (1292).jpg,375,500,pistol,102,191,176,313
2720,armas (1292).jpg,375,500,pistol,238,271,261,305
2721,armas (1768).jpg,359,251,pistol,28,44,336,244
2722,armas (2847).jpg,590,421,pistol,19,68,572,383
2723,armas (1338).jpg,1024,641,pistol,37,35,979,610
2724,armas (1912).jpg,267,300,pistol,36,150,125,204
2725,armas (213).jpg,728,481,pistol,286,207,568,416
2726,armas (1441).jpg,500,333,pistol,103,46,417,241
2727,armas (1154).jpg,637,510,pistol,359,337,422,375
2728,armas (1154).jpg,637,510,pistol,131,111,178,163
2729,armas (356).jpg,1280,853,pistol,110,60,1195,852
2730,armas (1504).jpg,329,500,pistol,142,208,297,465
2731,armas (706).jpg,277,182,pistol,4,4,272,172
2732,armas (1857).jpg,1079,685,pistol,208,330,317,507
2733,armas (2778).jpg,160,120,pistol,5,2,152,115
2734,armas (2282).jpg,160,120,pistol,1,3,157,116
2735,armas (2328).jpg,160,120,pistol,5,1,157,116
2736,armas (2017).jpg,558,165,pistol,1,2,226,165
2737,armas (2017).jpg,558,165,pistol,334,8,534,147
2738,armas (1791).jpg,220,135,pistol,97,19,160,49
2739,armas (593).jpg,661,496,pistol,65,25,584,406
2740,armas (439).jpg,765,1023,pistol,21,401,295,818
2741,armas (2914).jpg,450,300,pistol,160,6,368,193
2742,armas (2851).jpg,577,812,pistol,223,365,272,425
2743,armas (1284).jpg,500,352,pistol,27,20,473,352
2744,armas (2502).jpg,160,120,pistol,1,3,157,115
2745,armas (2152).jpg,650,550,pistol,4,237,469,549
2746,armas (2152).jpg,650,550,pistol,117,1,645,221
2747,armas (1457).jpg,500,347,pistol,88,197,180,271
2748,armas (1007).jpg,311,162,pistol,98,43,212,116
2749,armas (205).jpg,728,546,pistol,2,109,290,498
2750,armas (2781).jpg,634,350,pistol,196,154,282,226
2751,armas (2294).jpg,160,120,pistol,2,1,157,119
2752,armas (1841).jpg,2272,1704,pistol,1,362,2266,1704
2753,armas (1512).jpg,375,500,pistol,175,168,193,203
2754,armas (340).jpg,450,386,pistol,45,65,404,315
2755,armas (1142).jpg,380,309,pistol,39,56,344,269
2756,armas (194).jpg,300,153,pistol,1,1,184,141
2757,armas (1396).jpg,500,375,pistol,143,96,333,308
2758,armas (897).jpg,317,159,pistol,11,26,305,151
2759,armas (2040).jpg,1300,956,pistol,1,1,1264,866
2760,armas (2410).jpg,160,120,pistol,3,1,155,118
2761,armas (2105).jpg,1300,956,pistol,262,305,500,502
2762,armas (2555).jpg,160,120,pistol,5,4,152,109
2763,armas (2806).jpg,450,321,pistol,137,46,442,266
2764,armas (1729).jpg,500,333,pistol,1,115,390,327
2765,armas (1683).jpg,500,375,pistol,356,225,498,374
2766,armas (481).jpg,1024,827,pistol,387,319,625,761
2767,armas (1379).jpg,500,473,pistol,85,348,243,457
2768,armas (1379).jpg,500,473,pistol,277,349,420,464
2769,armas (1379).jpg,500,473,pistol,9,222,156,328
2770,armas (1379).jpg,500,473,pistol,185,228,333,333
2771,armas (1379).jpg,500,473,pistol,339,241,456,339
2772,armas (2386).jpg,160,120,pistol,4,1,157,113
2773,armas (1953).jpg,1500,1100,pistol,382,355,662,491
2774,armas (252).jpg,634,477,pistol,240,168,513,368
2775,armas (1050).jpg,640,480,pistol,28,145,639,409
2776,armas (1400).jpg,500,351,pistol,21,24,414,282
2777,armas (1115).jpg,708,495,pistol,201,295,234,364
2778,armas (317).jpg,269,194,pistol,165,36,236,155
2779,armas (747).jpg,1920,1200,pistol,842,280,1225,1136
2780,armas (2739).jpg,160,120,pistol,4,3,156,119
2781,armas (1816).jpg,567,794,pistol,23,174,223,471
2782,armas (1816).jpg,567,794,pistol,260,356,552,666
2783,armas (2369).jpg,160,120,pistol,3,2,157,115
2784,armas (2693).jpg,160,120,pistol,1,2,158,116
